customer_id,total_revenue,total_orders,total_items,first_purchase,last_purchase,avg_order_value,recency_days,r_score,f_score,m_score,rfm_score,segment
15090,200.25,2,17,2010-09-24 09:56:00,2011-09-15 08:56:00,100.12,86,4,2,4,10,Loyal Customers
15091,98.39999999999999,2,62,2010-05-04 12:27:00,2011-08-16 08:23:00,49.2,116,3,2,3,8,Potential Loyalists
15092,314.90999999999997,1,54,2011-03-28 16:45:00,2011-03-28 16:45:00,314.91,256,2,1,5,8,Potential Loyalists
15093,233.1,5,61,2009-12-11 09:39:00,2010-12-15 12:09:00,46.62,360,2,5,4,11,Loyal Customers
15094,236.05,3,105,2011-07-01 09:24:00,2011-11-01 05:51:00,78.68,39,4,4,4,12,Loyal Customers
15095,260.45,3,37,2010-09-24 11:05:00,2010-12-08 12:12:00,86.82,367,2,4,5,11,Loyal Customers
15096,302.7,2,107,2011-09-16 14:12:00,2011-10-05 12:37:00,151.35,66,4,2,5,11,Loyal Customers
15097,12.05,1,5,2011-07-04 14:43:00,2011-07-04 14:43:00,12.05,159,3,1,1,5,At Risk
15098,48.09,3,29,2010-10-15 14:16:00,2011-10-27 18:57:00,16.03,43,4,4,2,10,Loyal Customers
15099,76.84,1,18,2011-02-24 10:41:00,2011-02-24 10:41:00,76.84,289,2,1,2,5,At Risk
15100,1.95,1,1,2010-11-23 08:51:00,2010-11-23 08:51:00,1.95,382,1,1,1,3,Lost
15101,13.200000000000001,2,8,2010-03-12 14:41:00,2011-11-15 10:06:00,6.6,25,5,2,1,8,Potential Loyalists
15102,19.5,2,10,2010-04-22 18:06:00,2011-05-01 14:23:00,9.75,223,2,2,1,5,At Risk
15104,5.85,1,3,2010-01-07 07:03:00,2010-01-07 07:03:00,5.85,702,1,1,1,3,Lost
15105,72.24,3,18,2010-02-15 06:11:00,2011-06-17 17:34:00,24.08,175,3,4,2,9,Potential Loyalists
15107,54.0,1,3,2011-04-19 15:55:00,2011-04-19 15:55:00,54.0,235,2,1,2,5,At Risk
15109,14.85,1,9,2011-04-20 11:56:00,2011-04-20 11:56:00,14.85,234,2,1,1,4,Lost
15110,136.48,3,49,2010-04-20 10:59:00,2011-04-27 12:41:00,45.49,227,2,4,3,9,Potential Loyalists
15111,277.52,3,72,2010-01-29 10:44:00,2011-12-01 13:09:00,92.51,9,5,4,5,14,Champions
15112,68.74,3,11,2010-06-09 13:19:00,2011-11-15 08:01:00,22.91,25,5,4,2,11,Loyal Customers
15113,18.33,3,9,2011-02-04 11:32:00,2011-04-22 09:06:00,6.11,232,2,4,1,7,Potential Loyalists
15114,241.44,5,69,2009-12-11 09:40:00,2011-08-30 11:28:00,48.29,102,3,5,4,12,Loyal Customers
15115,352.36,3,72,2009-12-17 13:46:00,2010-11-10 10:40:00,117.45,395,1,4,5,10,Loyal Customers
15116,76.95,1,17,2010-12-16 08:36:00,2010-12-16 08:36:00,76.95,359,2,1,2,5,At Risk
15118,143.14000000000001,2,52,2010-03-17 14:42:00,2011-03-09 09:23:00,71.57,276,2,2,4,8,Potential Loyalists
15119,200.36,2,52,2010-05-11 16:29:00,2010-06-30 13:51:00,100.18,528,1,2,4,7,Potential Loyalists
15120,317.62,4,68,2009-12-08 10:37:00,2010-10-31 11:23:00,79.4,405,1,5,5,11,Loyal Customers
15121,1.95,1,1,2010-02-12 10:20:00,2010-02-12 10:20:00,1.95,666,1,1,1,3,Lost
15122,76.2,4,29,2010-03-22 06:28:00,2011-06-21 15:56:00,19.05,172,3,5,2,10,Loyal Customers
15123,57.8,3,22,2010-11-09 12:08:00,2011-05-11 10:41:00,19.27,213,2,4,2,8,Potential Loyalists
15124,3.3,2,2,2010-11-12 12:02:00,2011-11-30 18:59:00,1.65,9,5,2,1,8,Potential Loyalists
15125,14.85,1,3,2010-06-18 19:23:00,2010-06-18 19:23:00,14.85,539,1,1,1,3,Lost
15126,31.71,3,15,2010-11-16 12:05:00,2011-11-16 11:38:00,10.57,24,5,4,1,10,Loyal Customers
15127,63.79,3,29,2010-04-16 17:05:00,2011-01-28 10:33:00,21.26,316,2,4,2,8,Potential Loyalists
15128,360.90999999999997,2,80,2010-03-22 11:40:00,2010-05-10 14:02:00,180.46,579,1,2,5,8,Potential Loyalists
15129,68.76,2,24,2010-11-18 07:42:00,2011-05-18 13:30:00,34.38,206,2,2,2,6,At Risk
15130,213.85999999999999,5,68,2010-04-13 08:40:00,2011-11-24 09:51:00,42.77,16,5,5,4,14,Champions
15131,20.15,2,5,2010-02-22 16:42:00,2010-05-21 16:06:00,10.07,568,1,2,1,4,Lost
15132,30.3,1,6,2011-07-07 13:02:00,2011-07-07 13:02:00,30.3,156,3,1,1,5,At Risk
15133,31.259999999999998,1,17,2010-12-22 08:40:00,2010-12-22 08:40:00,31.26,353,2,1,1,4,Lost
15134,676.3,3,190,2010-03-29 12:12:00,2011-09-12 10:00:00,225.43,89,4,4,5,13,Champions
15135,132.06,3,60,2010-01-14 12:04:00,2011-06-01 10:06:00,44.02,192,3,4,3,10,Loyal Customers
15136,181.34,4,87,2010-03-16 08:32:00,2011-10-07 10:35:00,45.34,64,4,5,4,13,Champions
15137,182.34,3,74,2011-01-24 17:34:00,2011-09-30 10:38:00,60.78,71,4,4,4,12,Loyal Customers
15138,305.35,9,90,2010-01-04 16:09:00,2011-07-19 09:05:00,33.93,144,3,5,5,13,Champions
15139,5.85,1,3,2010-12-14 11:37:00,2010-12-14 11:37:00,5.85,361,2,1,1,4,Lost
15140,95.27,4,41,2010-08-27 12:44:00,2011-12-02 11:49:00,23.82,8,5,5,3,13,Champions
15141,127.11,3,54,2011-02-18 12:52:00,2011-11-08 12:36:00,42.37,32,5,4,3,12,Loyal Customers
15142,82.39,4,30,2010-03-16 09:42:00,2011-12-02 09:59:00,20.6,8,5,5,3,13,Champions
15143,148.31,2,47,2011-06-27 14:57:00,2011-09-07 14:39:00,74.16,94,4,2,4,10,Loyal Customers
15144,312.11,6,120,2009-12-14 13:31:00,2011-10-17 15:17:00,52.02,54,4,5,5,14,Champions
15145,500.6,3,125,2010-06-08 10:56:00,2011-09-09 11:24:00,166.87,92,4,4,5,13,Champions
15146,52.620000000000005,2,30,2010-06-07 06:02:00,2011-09-23 11:05:00,26.31,78,4,2,2,8,Potential Loyalists
15147,115.83,4,40,2010-03-10 10:17:00,2011-09-16 10:07:00,28.96,85,4,5,3,12,Loyal Customers
15148,77.67,2,41,2010-11-25 14:10:00,2011-10-11 17:52:00,38.84,59,4,2,2,8,Potential Loyalists
15149,181.79999999999998,1,19,2010-05-31 11:38:00,2010-05-31 11:38:00,181.8,558,1,1,4,6,At Risk
15150,66.3,2,26,2010-05-27 09:55:00,2011-06-16 10:31:00,33.15,177,3,2,2,7,Potential Loyalists
15152,97.42,2,38,2010-04-09 13:40:00,2011-10-28 10:29:00,48.71,43,4,2,3,9,Potential Loyalists
15153,291.45,3,71,2010-09-10 12:46:00,2011-08-03 09:50:00,97.15,129,3,4,5,12,Loyal Customers
15154,463.02,3,162,2010-10-19 17:56:00,2011-05-13 08:20:00,154.34,211,2,4,5,11,Loyal Customers
15155,209.79,5,60,2010-02-16 13:30:00,2011-08-11 14:10:00,41.96,121,3,5,4,12,Loyal Customers
15156,322.1,3,105,2010-01-14 09:49:00,2011-12-05 09:23:00,107.37,5,5,4,5,14,Champions
15157,67.02,2,18,2010-11-19 17:17:00,2011-11-21 07:46:00,33.51,19,5,2,2,9,Potential Loyalists
15158,54.39,3,17,2009-12-25 15:11:00,2011-10-03 10:40:00,18.13,68,4,4,2,10,Loyal Customers
15159,231.03,3,80,2009-12-04 08:36:00,2011-10-05 19:50:00,77.01,65,4,4,4,12,Loyal Customers
15161,813.15,4,91,2010-12-14 12:25:00,2011-10-03 08:05:00,203.29,68,4,5,5,14,Champions
15162,240.41,3,56,2010-01-14 09:25:00,2011-08-03 14:16:00,80.14,129,3,4,4,11,Loyal Customers
15163,326.19,7,124,2009-12-30 11:41:00,2011-09-01 12:32:00,46.6,100,3,5,5,13,Champions
15164,31.39,1,17,2011-10-26 08:48:00,2011-10-26 08:48:00,31.39,45,4,1,1,6,At Risk
15165,120.76,3,50,2010-05-31 13:21:00,2011-11-21 15:52:00,40.25,19,5,4,3,12,Loyal Customers
15166,270.77,2,85,2009-12-23 09:14:00,2010-08-17 08:54:00,135.38,480,1,2,5,8,Potential Loyalists
15167,35.89,2,11,2010-07-07 09:47:00,2011-03-31 10:42:00,17.94,254,2,2,2,6,At Risk
15168,254.67000000000002,3,59,2010-07-08 11:43:00,2011-09-21 09:09:00,84.89,80,4,4,5,13,Champions
15169,541.25,4,173,2010-05-10 09:37:00,2011-11-22 10:34:00,135.31,18,5,5,5,15,Champions
15170,30.380000000000003,3,10,2010-09-10 08:34:00,2011-11-25 17:44:00,10.13,14,5,4,1,10,Loyal Customers
15171,18.71,3,7,2010-12-14 15:37:00,2011-11-30 11:05:00,6.24,10,5,4,1,10,Loyal Customers
15172,133.8,1,38,2010-08-11 08:38:00,2010-08-11 08:38:00,133.8,486,1,1,3,5,At Risk
15173,55.44,1,30,2011-02-21 09:42:00,2011-02-21 09:42:00,55.44,292,2,1,2,5,At Risk
15174,22.2,2,12,2011-05-06 08:09:00,2011-09-12 11:54:00,11.1,89,4,2,1,7,Potential Loyalists
15175,47.61,2,19,2011-10-25 08:03:00,2011-10-28 12:23:00,23.8,43,4,2,2,8,Potential Loyalists
15176,1.95,1,1,2011-06-17 13:59:00,2011-06-17 13:59:00,1.95,176,3,1,1,5,At Risk
15177,318.75,1,25,2010-10-26 08:54:00,2010-10-26 08:54:00,318.75,410,1,1,5,7,Potential Loyalists
15178,133.35999999999999,4,58,2010-02-22 10:39:00,2011-09-15 11:19:00,33.34,86,4,5,3,12,Loyal Customers
15179,206.32,5,88,2010-03-19 10:13:00,2011-09-06 14:57:00,41.26,95,4,5,4,13,Champions
15180,322.39,4,138,2011-02-25 14:48:00,2011-12-08 08:43:00,80.6,2,5,5,5,15,Champions
15182,53.07,3,23,2010-01-12 13:13:00,2011-10-26 08:43:00,17.69,45,4,4,2,10,Loyal Customers
15183,92.9,2,44,2010-02-19 13:28:00,2011-04-06 04:24:00,46.45,248,2,2,3,7,Potential Loyalists
15184,241.71999999999997,3,42,2011-01-12 11:36:00,2011-11-14 08:35:00,80.57,26,5,4,4,13,Champions
15185,185.87,3,50,2010-06-03 09:05:00,2011-11-11 09:28:00,61.96,29,5,4,4,13,Champions
15187,49.42,3,16,2010-02-01 11:27:00,2011-10-17 10:28:00,16.47,54,4,4,2,10,Loyal Customers
15188,190.01999999999998,6,58,2009-12-24 11:19:00,2011-05-12 12:00:00,31.67,212,2,5,4,11,Loyal Customers
15189,279.79,4,89,2010-06-21 08:53:00,2011-10-26 10:09:00,69.95,45,4,5,5,14,Champions
15190,6.78,1,2,2011-07-05 09:00:00,2011-07-05 09:00:00,6.78,158,3,1,1,5,At Risk
15191,161.45999999999998,6,60,2010-05-12 08:53:00,2011-09-29 09:22:00,26.91,72,4,5,4,13,Champions
15192,45.54,4,26,2010-05-21 12:19:00,2011-11-02 05:43:00,11.38,38,4,5,2,11,Loyal Customers
15193,70.53999999999999,4,26,2010-11-12 10:35:00,2011-09-16 10:40:00,17.63,85,4,5,2,11,Loyal Customers
15194,15.7,2,6,2010-02-08 17:23:00,2011-11-24 10:27:00,7.85,16,5,2,1,8,Potential Loyalists
15195,21.15,1,7,2010-12-07 08:29:00,2010-12-07 08:29:00,21.15,368,2,1,1,4,Lost
15196,87.12,2,10,2010-01-07 13:37:00,2011-10-17 08:09:00,43.56,54,4,2,3,9,Potential Loyalists
15197,51.29,2,18,2010-10-27 08:22:00,2011-09-21 12:36:00,25.64,80,4,2,2,8,Potential Loyalists
15198,69.64,2,19,2011-09-28 11:35:00,2011-12-07 14:26:00,34.82,3,5,2,2,9,Potential Loyalists
15199,22.97,4,9,2010-04-07 13:05:00,2011-12-07 06:21:00,5.74,3,5,5,1,11,Loyal Customers
15200,171.69,5,49,2009-12-08 15:52:00,2011-05-04 07:30:00,34.34,220,2,5,4,11,Loyal Customers
15201,60.83,2,19,2010-09-10 12:07:00,2011-10-28 13:38:00,30.42,43,4,2,2,8,Potential Loyalists
15202,199.76,5,63,2009-12-17 12:35:00,2011-11-24 15:51:00,39.95,16,5,5,4,14,Champions
15203,54.05,2,13,2010-06-25 10:17:00,2010-09-14 10:41:00,27.02,452,1,2,2,5,At Risk
15204,56.24,3,19,2010-05-13 11:47:00,2010-08-12 09:36:00,18.75,485,1,4,2,7,Potential Loyalists
15205,12.75,1,1,2011-06-16 12:53:00,2011-06-16 12:53:00,12.75,177,3,1,1,5,At Risk
15206,69.81,3,35,2010-08-06 11:10:00,2011-10-18 09:29:00,23.27,53,4,4,2,10,Loyal Customers
15207,225.29,5,82,2010-03-16 16:10:00,2011-11-21 12:47:00,45.06,19,5,5,4,14,Champions
15208,23.73,1,7,2011-06-06 15:23:00,2011-06-06 15:23:00,23.73,187,3,1,1,5,At Risk
15209,8.85,1,5,2010-09-23 06:16:00,2010-09-23 06:16:00,8.85,443,1,1,1,3,Lost
15210,105.7,1,26,2010-12-30 11:42:00,2010-12-30 11:42:00,105.7,345,2,1,3,6,At Risk
15211,86.02000000000001,3,46,2010-05-19 11:20:00,2010-12-15 14:37:00,28.67,360,2,4,3,9,Potential Loyalists
15212,426.4,7,128,2010-03-01 13:58:00,2011-08-16 11:26:00,60.91,116,3,5,5,13,Champions
15213,47.15,2,39,2011-06-30 09:01:00,2011-07-13 13:35:00,23.58,150,3,2,2,7,Potential Loyalists
15214,8.5,1,2,2010-12-01 09:26:00,2010-12-01 09:26:00,8.5,374,1,1,1,3,Lost
15215,481.99,7,123,2009-12-10 10:12:00,2011-10-06 17:40:00,68.86,64,4,5,5,14,Champions
15217,509.76,5,108,2010-02-04 09:59:00,2011-03-21 09:04:00,101.95,264,2,5,5,12,Loyal Customers
15218,99.0,2,26,2010-10-23 13:10:00,2011-02-09 10:52:00,49.5,304,2,2,3,7,Potential Loyalists
15219,91.69,1,37,2011-09-13 11:03:00,2011-09-13 11:03:00,91.69,88,4,1,3,8,Potential Loyalists
15220,86.84,3,30,2010-10-21 14:36:00,2011-09-05 11:51:00,28.95,96,4,4,3,11,Loyal Customers
15221,184.5,4,67,2010-03-23 09:32:00,2011-10-17 15:02:00,46.12,54,4,5,4,13,Champions
15222,64.92,3,18,2010-05-13 11:45:00,2011-12-06 11:58:00,21.64,4,5,4,2,11,Loyal Customers
15224,74.05,2,35,2010-12-29 09:40:00,2011-08-05 08:00:00,37.02,127,3,2,2,7,Potential Loyalists
15226,83.22,4,38,2010-01-29 15:32:00,2010-11-17 16:22:00,20.8,387,1,5,3,9,Potential Loyalists
15227,18.6,3,4,2010-02-17 12:07:00,2011-02-07 13:43:00,6.2,306,2,4,1,7,Potential Loyalists
15228,7.8500000000000005,1,3,2010-09-08 07:33:00,2010-09-08 07:33:00,7.85,458,1,1,1,3,Lost
15229,6.6,1,4,2010-01-06 16:50:00,2010-01-06 16:50:00,6.6,702,1,1,1,3,Lost
15231,33.849999999999994,2,23,2010-09-14 12:13:00,2011-08-09 19:41:00,16.92,122,3,2,2,7,Potential Loyalists
15232,95.80000000000001,3,55,2010-03-23 14:14:00,2011-05-31 16:18:00,31.93,192,3,4,3,10,Loyal Customers
15233,82.89,3,41,2011-08-09 11:33:00,2011-11-09 09:08:00,27.63,31,5,4,3,12,Loyal Customers
15234,320.8,6,128,2009-12-15 11:50:00,2011-09-23 16:40:00,53.47,77,4,5,5,14,Champions
15235,280.02,9,106,2009-12-25 12:20:00,2011-10-05 10:05:00,31.11,66,4,5,5,14,Champions
15236,190.78,3,35,2010-04-07 13:23:00,2011-10-12 14:46:00,63.59,59,4,4,4,12,Loyal Customers
15237,7.8,1,4,2011-06-24 16:57:00,2011-06-24 16:57:00,7.8,168,3,1,1,5,At Risk
15238,102.5,4,34,2009-12-01 12:07:00,2010-09-30 14:02:00,25.62,436,1,5,3,9,Potential Loyalists
15239,53.73,3,26,2010-01-26 20:34:00,2011-10-19 10:23:00,17.91,52,4,4,2,10,Loyal Customers
15240,112.82,3,26,2010-11-22 07:27:00,2011-10-28 14:14:00,37.61,43,4,4,3,11,Loyal Customers
15241,387.14,6,115,2009-12-17 13:37:00,2011-04-20 08:12:00,64.52,234,2,5,5,12,Loyal Customers
15242,269.57,4,67,2009-12-01 12:44:00,2011-06-22 10:38:00,67.39,171,3,5,5,13,Champions
15243,117.84,3,42,2010-06-24 11:59:00,2010-09-14 11:09:00,39.28,452,1,4,3,8,Potential Loyalists
15244,150.60999999999999,5,67,2009-12-14 10:26:00,2011-09-12 13:36:00,30.12,89,4,5,4,13,Champions
15245,74.19,3,27,2010-11-29 10:07:00,2011-06-22 14:01:00,24.73,171,3,4,2,9,Potential Loyalists
15246,312.89,4,119,2009-12-25 14:42:00,2011-07-04 12:27:00,78.22,159,3,5,5,13,Champions
15247,19.900000000000002,4,8,2010-03-01 09:53:00,2011-12-07 12:37:00,4.98,3,5,5,1,11,Loyal Customers
15248,91.8,3,27,2010-12-07 15:18:00,2011-11-10 09:04:00,30.6,30,5,4,3,12,Loyal Customers
15249,427.43,3,86,2010-07-01 10:37:00,2011-02-01 14:43:00,142.48,312,2,4,5,11,Loyal Customers
15250,181.05,5,44,2009-12-01 12:21:00,2011-11-14 09:01:00,36.21,26,5,5,4,14,Champions
15251,342.13,3,65,2010-10-20 12:05:00,2011-09-14 10:04:00,114.04,87,4,4,5,13,Champions
15252,44.55,2,17,2010-10-01 16:48:00,2010-11-24 07:22:00,22.28,381,1,2,2,5,At Risk
15253,57.53999999999999,2,18,2009-12-21 12:34:00,2011-11-10 15:14:00,28.77,30,5,2,2,9,Potential Loyalists
15255,21.740000000000002,3,12,2010-03-08 14:11:00,2010-09-22 11:40:00,7.25,444,1,4,1,6,At Risk
15256,152.28,6,50,2011-01-13 13:40:00,2011-11-29 10:28:00,25.38,11,5,5,4,14,Champions
15257,55.63,3,25,2010-06-14 12:50:00,2011-11-01 12:11:00,18.54,39,4,4,2,10,Loyal Customers
15258,96.81,4,46,2010-07-13 13:28:00,2011-09-16 07:03:00,24.2,85,4,5,3,12,Loyal Customers
15259,17.57,3,7,2010-11-15 14:48:00,2011-11-17 13:30:00,5.86,23,5,4,1,10,Loyal Customers
15260,67.58,2,23,2011-07-20 10:33:00,2011-09-14 13:30:00,33.79,87,4,2,2,8,Potential Loyalists
15261,327.87,4,96,2010-05-03 06:33:00,2010-10-25 15:58:00,81.97,411,1,5,5,11,Loyal Customers
15262,78.97,2,29,2010-04-15 11:02:00,2011-06-30 14:54:00,39.48,163,3,2,2,7,Potential Loyalists
15263,183.04,5,71,2010-11-22 10:01:00,2011-11-29 10:18:00,36.61,11,5,5,4,14,Champions
15264,113.14,2,45,2010-11-17 11:19:00,2011-05-16 16:18:00,56.57,207,2,2,3,7,Potential Loyalists
15265,202.25,6,43,2009-12-07 14:27:00,2011-08-31 12:31:00,33.71,101,3,5,4,12,Loyal Customers
15266,13.2,1,8,2010-10-25 13:23:00,2010-10-25 13:23:00,13.2,411,1,1,1,3,Lost
15267,20.34,1,6,2010-07-05 14:37:00,2010-07-05 14:37:00,20.34,523,1,1,1,3,Lost
15268,325.86,4,114,2010-07-23 09:26:00,2011-09-14 11:42:00,81.46,87,4,5,5,14,Champions
15270,106.92,3,32,2010-07-21 09:51:00,2011-04-19 11:10:00,35.64,235,2,4,3,9,Potential Loyalists
15271,37.2,1,8,2010-12-17 10:52:00,2010-12-17 10:52:00,37.2,358,2,1,2,5,At Risk
15272,185.47,3,47,2010-03-24 15:05:00,2010-11-12 12:25:00,61.82,393,1,4,4,9,Potential Loyalists
15273,131.49,2,11,2010-11-11 08:14:00,2010-11-12 12:32:00,65.74,393,1,2,3,6,At Risk
15274,166.09,4,45,2010-04-09 09:03:00,2011-11-02 09:23:00,41.52,38,4,5,4,13,Champions
15275,51.7,1,24,2011-08-25 13:37:00,2011-08-25 13:37:00,51.7,107,3,1,2,6,At Risk
15276,31.92,1,8,2010-06-07 14:03:00,2010-06-07 14:03:00,31.92,551,1,1,1,3,Lost
15277,74.45,2,11,2010-07-02 11:14:00,2011-02-23 11:41:00,37.22,290,2,2,2,6,At Risk
15278,18.93,1,11,2011-04-01 14:44:00,2011-04-01 14:44:00,18.93,253,2,1,1,4,Lost
15279,84.7,3,19,2010-02-11 11:45:00,2011-08-31 07:53:00,28.23,101,3,4,3,10,Loyal Customers
15280,138.64000000000001,2,53,2010-01-28 15:09:00,2011-02-04 10:37:00,69.32,309,2,2,3,7,Potential Loyalists
15281,2.46,1,1,2011-09-27 11:00:00,2011-09-27 11:00:00,2.46,74,4,1,1,6,At Risk
15282,132.38,5,43,2009-12-10 19:22:00,2011-09-06 13:49:00,26.48,95,4,5,3,12,Loyal Customers
15283,496.72,4,148,2009-12-23 09:50:00,2010-12-30 14:29:00,124.18,345,2,5,5,12,Loyal Customers
15284,351.56,3,96,2010-03-24 01:48:00,2010-08-09 09:41:00,117.19,488,1,4,5,10,Loyal Customers
15285,206.54,6,84,2009-12-16 08:23:00,2011-07-07 07:31:00,34.42,156,3,5,4,12,Loyal Customers
15287,820.97,4,207,2010-07-27 10:05:00,2011-05-05 10:30:00,205.24,219,2,5,5,12,Loyal Customers
15288,84.1,4,40,2010-07-07 09:18:00,2011-08-16 08:43:00,21.02,116,3,5,3,11,Loyal Customers
15289,64.17,2,30,2010-02-09 06:08:00,2011-09-16 10:58:00,32.08,85,4,2,2,8,Potential Loyalists
15290,17.810000000000002,2,5,2010-08-16 13:09:00,2010-10-28 13:37:00,8.91,408,1,2,1,4,Lost
15291,605.39,5,109,2010-01-15 13:54:00,2011-11-04 10:36:00,121.08,36,5,5,5,15,Champions
15292,233.25,4,61,2010-02-05 11:28:00,2011-05-31 14:57:00,58.31,193,3,5,4,12,Loyal Customers
15293,331.2,5,110,2009-12-02 12:06:00,2011-11-02 08:06:00,66.24,38,4,5,5,14,Champions
15294,50.52,2,11,2011-07-21 09:33:00,2011-11-04 11:38:00,25.26,36,5,2,2,9,Potential Loyalists
15295,26.740000000000002,1,5,2011-08-09 15:03:00,2011-08-09 15:03:00,26.74,123,3,1,1,5,At Risk
15296,26.4,1,16,2011-08-01 10:00:00,2011-08-01 10:00:00,26.4,131,3,1,1,5,At Risk
15297,60.6,2,26,2011-06-24 11:20:00,2011-07-15 11:07:00,30.3,148,3,2,2,7,Potential Loyalists
15299,232.57999999999998,2,84,2011-04-15 15:28:00,2011-09-02 15:09:00,116.29,99,4,3,4,11,Loyal Customers
15300,246.48000000000002,2,41,2010-02-18 14:05:00,2010-10-12 11:32:00,123.24,424,1,3,4,8,Potential Loyalists
15301,181.92,4,70,2010-01-13 14:35:00,2011-11-09 09:15:00,45.48,31,5,5,4,14,Champions
15302,217.27,5,103,2009-12-14 16:21:00,2011-01-12 16:09:00,43.45,332,2,5,4,11,Loyal Customers
15303,304.32,3,43,2010-01-05 07:14:00,2010-12-08 09:48:00,101.44,367,2,4,5,11,Loyal Customers
15304,140.15,3,71,2009-12-07 14:21:00,2011-04-27 11:35:00,46.72,227,2,4,3,9,Potential Loyalists
15305,58.05,2,9,2010-03-11 17:43:00,2010-12-09 09:52:00,29.02,366,2,3,2,7,Potential Loyalists
15306,208.39,2,48,2010-02-19 10:12:00,2011-11-18 09:12:00,104.2,22,5,3,4,12,Loyal Customers
15307,108.98,6,43,2010-01-15 11:23:00,2011-05-02 09:46:00,18.16,222,2,5,3,10,Loyal Customers
15308,262.28999999999996,4,44,2009-12-25 13:06:00,2011-11-23 12:30:00,65.57,17,5,5,5,15,Champions
15309,8.85,1,5,2011-10-27 08:43:00,2011-10-27 08:43:00,8.85,44,4,1,1,6,At Risk
15310,10.17,1,3,2010-11-18 11:37:00,2010-11-18 11:37:00,10.17,387,1,1,1,3,Lost
15311,87.12,4,31,2010-02-15 10:01:00,2010-07-19 06:08:00,21.78,509,1,5,3,9,Potential Loyalists
15312,152.42000000000002,5,47,2010-01-27 14:47:00,2011-11-22 12:01:00,30.48,18,5,5,4,14,Champions
15313,56.82,1,14,2010-03-11 13:09:00,2010-03-11 13:09:00,56.82,639,1,1,2,4,Lost
15314,6.5,2,4,2010-02-19 11:08:00,2010-09-29 10:33:00,3.25,437,1,3,1,5,At Risk
15315,236.22,3,68,2010-06-08 12:52:00,2011-11-14 08:06:00,78.74,26,5,4,4,13,Champions
15316,29.09,1,13,2011-07-20 14:08:00,2011-07-20 14:08:00,29.09,143,3,1,1,5,At Risk
15317,98.14999999999999,3,34,2010-03-19 13:41:00,2011-03-11 14:52:00,32.72,274,2,4,3,9,Potential Loyalists
15318,26.1,2,15,2011-07-28 14:10:00,2011-11-25 12:05:00,13.05,15,5,3,1,9,Potential Loyalists
15319,30.63,2,7,2010-02-03 12:24:00,2010-05-07 14:29:00,15.32,582,1,3,1,5,At Risk
15320,22.29,3,11,2011-06-02 15:03:00,2011-12-05 11:39:00,7.43,5,5,4,1,10,Loyal Customers
15321,21.599999999999998,1,6,2011-08-19 10:56:00,2011-08-19 10:56:00,21.6,113,3,1,1,5,At Risk
15322,1.65,1,1,2011-09-02 08:19:00,2011-09-02 08:19:00,1.65,99,4,1,1,6,At Risk
15323,159.29,5,58,2009-12-02 16:23:00,2010-08-11 07:15:00,31.86,486,1,5,4,10,Loyal Customers
15324,152.61,2,25,2010-12-03 12:45:00,2011-05-27 09:59:00,76.31,197,3,3,4,10,Loyal Customers
15325,96.46,6,30,2010-01-12 08:11:00,2011-11-11 10:00:00,16.08,29,5,5,3,13,Champions
15326,379.45,3,143,2010-12-07 12:47:00,2011-12-07 10:02:00,126.48,3,5,4,5,14,Champions
15327,281.11,3,106,2010-12-29 10:08:00,2011-12-02 09:07:00,93.7,8,5,4,5,14,Champions
15328,57.3,2,9,2010-04-30 11:57:00,2010-11-15 08:26:00,28.65,390,1,3,2,6,At Risk
15329,42.64,3,5,2011-08-29 16:40:00,2011-11-29 10:08:00,14.21,11,5,4,2,11,Loyal Customers
15330,11.55,1,7,2010-09-17 15:21:00,2010-09-17 15:21:00,11.55,449,1,1,1,3,Lost
15331,115.06,1,42,2011-10-17 17:49:00,2011-10-17 17:49:00,115.06,53,4,1,3,8,Potential Loyalists
15332,41.22,2,20,2010-03-16 08:07:00,2010-11-08 12:40:00,20.61,397,1,3,2,6,At Risk
15333,120.75,2,49,2011-01-04 10:10:00,2011-04-22 11:40:00,60.38,232,2,3,3,8,Potential Loyalists
15334,33.0,1,20,2010-04-05 11:00:00,2010-04-05 11:00:00,33.0,614,1,1,2,4,Lost
15335,171.05,3,26,2010-09-29 06:16:00,2011-11-09 14:21:00,57.02,31,5,4,4,13,Champions
15336,4.95,1,3,2011-10-11 10:39:00,2011-10-11 10:39:00,4.95,60,4,1,1,6,At Risk
15337,89.27000000000001,6,19,2010-01-06 08:26:00,2011-11-03 10:22:00,14.88,37,5,5,3,13,Champions
15338,255.73,4,61,2010-10-18 15:58:00,2011-09-30 11:28:00,63.93,71,4,5,5,14,Champions
15339,420.43,2,105,2010-02-22 16:37:00,2010-10-11 15:54:00,210.22,425,1,3,5,9,Potential Loyalists
15340,195.44,4,61,2010-08-13 12:58:00,2011-05-25 10:59:00,48.86,199,3,5,4,12,Loyal Customers
15341,119.39,5,41,2010-05-05 10:23:00,2011-08-15 16:02:00,23.88,117,3,5,3,11,Loyal Customers
15342,3.4,1,2,2011-06-03 08:13:00,2011-06-03 08:13:00,3.4,190,3,1,1,5,At Risk
15343,284.3,4,84,2010-09-30 11:30:00,2011-10-03 14:43:00,71.08,68,4,5,5,14,Champions
15344,9.5,2,5,2011-04-04 07:19:00,2011-05-09 10:38:00,4.75,215,2,3,1,6,At Risk
